Price,Area,Location,No. of Bedrooms,City,Locality,Latitude,Longitude,Property_Type,Furnishing_Status,Unnamed: 0,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
175000000,1903,Thane West,4,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,764.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
86500000,1376,Napeansea Road,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,765.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
120000000,3600,Worli,4,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,766.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
75000000,1706,Mahalaxmi,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,767.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2600000,686,Nala Sopara,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,768.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
9000000,1005,Thane West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,769.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
7500000,1220,Kalyan West,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,770.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11000000,600,Borivali East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,771.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
22500000,1189,Borivali East,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,772.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14500000,1000,Dahisar West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,773.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14500000,1100,Nerul,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000000,1100,Nerul,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,775.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6500000,650,Nerul,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,776.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7000000,400,Kandivali East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,777.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
7800000,1055,Sector-3 Ulwe,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,778.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
5100000,710,Sector-3 Ulwe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,779.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
9000000,417,Mulund West,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,780.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000000,999,Natakwala Lane,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,781.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21500000,1080,Borivali East,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,782.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
32000000,1300,Kandivali West,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,783.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5300000,1100,Taloja,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,784.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3800000,738,Taloja,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,785.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
16000000,900,Link Road,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,786.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23000000,1500,Borivali East,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,787.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16299999,900,Borivali West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,788.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13899999,800,Devidas Cross Lane,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,789.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21000000,900,Soniwadi Road,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,790.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
20000000,900,Haridas Nagar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,791.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21000000,900,Shimpoli,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18500000,1200,TPS Road,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,793.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20500000,900,Off Shimpoli road,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,794.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
12500000,510,Wadala,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,795.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
11000000,670,Borivali West,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,796.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000000,2710,Mahalaxmi,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,797.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19500000,800,Worli,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,798.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000000,1388,Lower Parel,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,799.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45000000,1100,Worli,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,800.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400000000,3638,Worli,4,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,801.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000000,1700,Worli,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,802.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85000000,1700,Prabhadevi,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,803.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000000,2450,Kandivali East,4,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,804.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
18000000,1165,Kandivali East,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,805.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
11200000,1025,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,806.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3100000,450,Rustomjee Global City,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,807.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7500000,900,Sunil Nagar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,808.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,603,Sector 30 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,809.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13500000,1340,Sector 19 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,810.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16000000,1550,Sector 10,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,811.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000000,1160,Sector 10,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,812.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,650,Sector 20 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,813.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600000,610,Sector 20 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,814.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200000,860,Sector 10,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,815.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,640,Sector 20 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,816.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000,560,Sector 15 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,817.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13200000,1260,Sector 12 A,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,818.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000,850,Sector 19 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,819.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11500000,1095,Sector 18,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,820.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000000,1500,Sector 18,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,821.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,500,Sector13 Khanda Colony,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,822.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600000,635,Sector 19 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,823.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600000,610,Sector16 Airoli,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,824.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9500000,1065,Ranjanpada,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,825.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12700000,1251,Sector 15,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,826.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9500000,1065,Sector 35G,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,827.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000000,1320,Sector 18,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,828.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10500000,1136,Sector 5,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,829.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9900000,1125,Sector 10,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,830.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000000,1098,Sector 19 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,831.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000000,1300,Sector 20 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,832.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800000,735,Sector 35I Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,833.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200000,640,Sector35D Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,834.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9800000,1090,Sector 35I Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,835.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500000,800,Sector 30 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,836.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000000,1300,Sector 12 Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,837.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300000,560,Sector 20 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,838.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16000000,1400,Sector 20 Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,839.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11100000,1117,Sector 20 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,840.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12700000,1125,Sector 15,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,841.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000,675,Sector35D Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,842.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000000,1100,Sector 20 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,843.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,650,Sector34 A Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,844.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,675,Sector 19 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,845.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,450,Sector16 Airoli,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,846.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000,560,Sector 15,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,847.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,650,Sector 30,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,848.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10500000,1075,Sector 35G,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,849.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000000,735,Sector 35I Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,850.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600000,600,Sector 36 Kharghar,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,851.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000000,1000,Sector 20 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,852.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10600000,1070,Sector 10,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,853.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11500000,1182,Sector 11 Belapur,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,854.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10500000,911,Sector 20 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,855.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12700000,1125,Sector 15 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,856.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9900000,1025,Sector-34B Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,857.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800000,555,Dombivali East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,858.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600000,600,Dombivali East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,859.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3700000,550,Dombivali East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,860.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000,600,Dombivali East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,861.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7600000,950,Dombivali East,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,862.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000000,1472,Kandivali West,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,863.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2100000,370,Virar East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,864.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8000000,715,Nerul,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,865.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
21000000,1771,Roadpali,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,866.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
25500000,1650,Goregaon West,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,867.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
16000000,1650,Sector-50 Seawoods,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,868.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112500000,1340,Napeansea Road,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,869.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500000,690,Ulwe,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,870.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000000,816,Borivali West,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,871.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000000,810,Mumbai Highway,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,872.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500000,1000,Sector 36 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,873.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14500000,1250,Sector 18 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,874.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6990000,473,Thane West,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,875.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
8500000,1000,Sector 36 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,876.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14000000,1016,Sector 18 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,877.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10000000,785,Mumbai Highway,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,878.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13000000,1290,Sector 18 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,879.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11500000,1227,Sector 35I Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,880.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17500000,1630,Sector 7 Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,881.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14000000,1200,Sector 18 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,882.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14000000,1200,Sector 18 Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,883.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19000000,1500,Mumbai Highway,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,884.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
85000000,2000,Worli,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,885.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8200000,525,Kandivali East,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,886.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12000000,540,Borivali West,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,887.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800000,525,Panvel,1,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,888.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000000,1350,Ghatkopar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,889.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11000000,1131,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,890.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9500000,1400,Kharghar,3,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,891.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,800,Kharghar,2,Mumbai,,19.076,72.8777,Apartment,Semi-Furnished,892.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
